taxon_id	speciesName	order	family	genus	redlistCategory	rl_cat	habitat_breadth	gestation_length	weaning_age	criterionB	rl_cat	threatened_status	range_size	patch_matrix	continuum_p5	continuum_p10	continuum_p50	continuum_p90	continuum_p95	hybrid_p5	hybrid_p10	hybrid_p50	hybrid_p90	hybrid_p95	realm
136797	Spilogale gracilis	Carnivora	Mephitidae	Spilogale	Least Concern	LC	1	37.24	52.195	0	LC	Non-threatened	3830932	0.14341236	5.10756E-06	7.6628E-05	0.003990961	0.16179657	0.372409911	0.08255633	0.10328887	0.259913594	0.85460794	0.951051849	Nearctic
41636	Spilogale putorius	Carnivora	Mephitidae	Spilogale	Vulnerable	VU	4	32.99	5	0	VU	Threatened	2982011	0.014633749	5.01682E-09	1.73016E-07	0.000131822	0.004447354	0.011747363	0.033983207	0.047192917	0.241282307	0.771478277	0.851300842	Nearctic
41637	Spilogale pygmaea	Carnivora	Mephitidae	Spilogale	Vulnerable	VU	3	47.52	49.899	0	VU	Threatened	94686	0.129691824	3.99765E-06	2.52962E-05	0.005596095	0.137354694	0.19648442	0.076621459	0.101444758	0.175001055	0.392746454	0.480157731	Neotropic
20688	Srilankamys ohiensis	Rodentia	Muridae	Srilankamys	Vulnerable	VU	2	25.492	26.525	1	VU	Threatened	1722	0.022067364	1.58768E-06	6.79938E-06	0.000440076	0.006467172	0.013918804	0.023460173	0.024063132	0.038514832	0.042127866	0.042467735	Indomalayan
136625	Steatomys bocagei	Rodentia	Nesomyidae	Steatomys	Least Concern	LC	2	25.253	28.474	0	LC	Non-threatened	577609	0.060596355	0.000119578	0.00032638	0.009235814	0.073246962	0.133843186	0.114651613	0.124349378	0.162262917	0.308970779	0.356034189	Afrotropic
20718	Steatomys caurinus	Rodentia	Nesomyidae	Steatomys	Least Concern	LC	1	25.777	28.944	0	LC	Non-threatened	1064848	0.002775044	3.77812E-07	1.24342E-06	0.000105696	0.007059036	0.016550273	0.052824771	0.07828119	0.136187494	0.190887377	0.202928549	Afrotropic
20719	Steatomys cuppedius	Rodentia	Nesomyidae	Steatomys	Least Concern	LC	2	26.269	29.557	0	LC	Non-threatened	63941	0.000218952	4.38247E-08	7.49098E-08	5.56412E-06	0.000449793	0.001066589	0.046766982	0.048489028	0.05428349	0.055402531	0.055537867	Afrotropic
20717	Steatomys jacksoni	Rodentia	Nesomyidae	Steatomys	Data Deficient	DD	1	26.63	29.434	0	DD	Data deficient	630	0	9.69201E-10	1.37239E-08	2.38796E-06	0.000352175	0.00054544						Afrotropic
20720	Steatomys krebsii	Rodentia	Nesomyidae	Steatomys	Least Concern	LC	3	26.1	28.658	0	LC	Non-threatened	984192	0.117343974	2.44152E-05	0.000136127	0.012180693	0.134644653	0.189448623	0.103060924	0.122529224	0.179291278	0.377833462	0.412727141	Afrotropic
136513	Steatomys opimus	Rodentia	Nesomyidae	Steatomys	Least Concern	LC	1	25.33	28.695	0	LC	Non-threatened	725753	0.212829985	0.000552304	0.001341637	0.031419475	0.215948269	0.42575891	0.119664252	0.135332322	0.20190686	0.84826197	0.975075012	Afrotropic
20721	Steatomys parvus	Rodentia	Nesomyidae	Steatomys	Least Concern	LC	2	26.143	29.44	0	LC	Non-threatened	1063417	0.119685881	2.66195E-07	2.92179E-06	0.005596685	0.142399046	0.239856479	0.107355082	0.125773162	0.196645044	0.481246382	0.732665986	Afrotropic
20722	Steatomys pratensis	Rodentia	Nesomyidae	Steatomys	Least Concern	LC	2	25.672	28.283	0	LC	Non-threatened	3486529	0.141714869	9.10065E-06	5.48182E-05	0.009964026	0.163564488	0.305663419	0.105341202	0.1231281	0.203035668	0.676832628	0.849048352	Afrotropic
45093	Stenocephalemys albipes	Rodentia	Muridae	Stenocephalemys	Least Concern	LC	4	25.1	23.133	0	LC	Non-threatened	363215	0.004055449	6.70767E-07	2.12706E-06	0.000292322	0.007068708	0.019353223	0.087012437	0.111363539	0.155202612	0.177035192	0.241893798	Afrotropic
20740	Stenocephalemys albocaudata	Rodentia	Muridae	Stenocephalemys	Least Concern	LC	2	31.59	27.783	0	LC	Non-threatened	12213	0	5.00442E-07	7.59481E-07	0.00012594	0.008744993	0.014377679						Afrotropic
20741	Stenocephalemys griseicauda	Rodentia	Muridae	Stenocephalemys	Least Concern	LC	2	29.583	25.457	0	LC	Non-threatened	39220	0	1.10757E-06	3.03603E-06	0.000231739	0.00296917	0.006716595						Afrotropic
45096	Stenocephalemys ruppi	Rodentia	Muridae	Stenocephalemys	Data Deficient	DD	1	26.951	24.151	0	DD	Data deficient	4099	0	3.16988E-06	1.07161E-05	0.000505447	0.002780575	0.004322902						Afrotropic
20743	Stenoderma rufum	Chiroptera	Phyllostomidae	Stenoderma	Near Threatened	NT	1	116.847	53.898	0	NT	Non-threatened	9022	0	6.01574E-12	2.07208E-11	1.40391E-09	1.97969E-06	5.73035E-06						Neotropic
20863	Stochomys longicaudatus	Rodentia	Muridae	Stochomys	Least Concern	LC	1	3.833	26.173	0	LC	Non-threatened	1876190	0.184202559	5.83168E-06	0.000116094	0.027995959	0.19560059	0.396673128	0.124385871	0.14250789	0.198964134	0.720609176	0.852656287	Afrotropic
20890	Strigocuscus celebensis	Diprotodontia	Phalangeridae	Strigocuscus	Near Threatened	NT	1	16.736	159.18	0	NT	Non-threatened	171760	0.004966232	1.33699E-06	1.02202E-05	0.004029801	0.01900969	0.034187544	0.083182678	0.130688411	0.377324253	0.539782071	0.572852194	Australasia
20892	Strigocuscus pelengensis	Diprotodontia	Phalangeridae	Strigocuscus	Least Concern	LC	4	15.64	167.741	0	LC	Non-threatened	6203	0.000644849	9.76293E-05	0.000291101	0.009406962	0.017589587	0.017730595	0.142862836	0.143492197	0.152519055	0.161135179	0.161676525	Australasia
88154322	Sturnira angeli	Chiroptera	Phyllostomidae	Sturnira	Near Threatened	NT	2			1	NT	Non-threatened	3808	0.005777311	2.98135E-11	6.87982E-11	6.43976E-07	0.000261397	0.000680564	0.03800332	0.039577837	0.059086816	0.096590592	0.097190102	Neotropic
20949	Sturnira aratathomasi	Chiroptera	Phyllostomidae	Sturnira	Least Concern	LC	1	129.348	8.431	0	LC	Non-threatened	73085	0.021454471	8.93366E-08	1.96792E-06	0.000659902	0.037549039	0.070945071	0.102811142	0.110249239	0.135910012	0.15970789	0.167323885	Neotropic
88152001	Sturnira bakeri	Chiroptera	Phyllostomidae	Sturnira	Least Concern	LC	3			0	LC	Non-threatened	12428	0.268104281	3.87762E-07	4.86096E-06	0.016531857	0.179840675	0.187677059	0.129689691	0.141790327	0.173189886	0.192055757	0.195047577	Neotropic
20950	Sturnira bidens	Chiroptera	Phyllostomidae	Sturnira	Least Concern	LC	2	118.136	69.17	0	LC	Non-threatened	709443	0.083506356	1.0541E-06	1.16156E-05	0.002135717	0.078527926	0.249450153	0.116834764	0.135410821	0.336141676	0.581659186	0.868328893	Neotropic
20951	Sturnira bogotensis	Chiroptera	Phyllostomidae	Sturnira	Least Concern	LC	1	119.642	73.325	0	LC	Non-threatened	504209	0.037081845	2.11673E-07	3.32943E-06	0.001183322	0.037199428	0.077335662	0.094514249	0.108930051	0.18072395	0.415847504	0.506361961	Neotropic
88152206	Sturnira burtonlimi	Chiroptera	Phyllostomidae	Sturnira	Data Deficient	DD	2			0	DD	Data deficient	686	0	1.35874E-10	3.14429E-10	2.52627E-08	2.33259E-06	3.83337E-06						Neotropic
20952	Sturnira erythromos	Chiroptera	Phyllostomidae	Sturnira	Least Concern	LC	2	12.517	73.85	0	LC	Non-threatened	2538073	0.173985539	3.16953E-06	3.13167E-05	0.006864014	0.270824665	0.434251398	0.122021548	0.142085174	0.344085962	0.838254297	0.959074271	Neotropic
88154577	Sturnira hondurensis	Chiroptera	Phyllostomidae	Sturnira	Least Concern	LC	2	117.14	71.933	0	LC	Non-threatened	422576	0.061747473	4.14874E-08	9.41754E-07	0.000482794	0.048397562	0.145247102	0.070486863	0.103805912	0.260338277	0.828161764	0.938356221	Neotropic
88159599	Sturnira koopmanhilli	Chiroptera	Phyllostomidae	Sturnira	Data Deficient	DD	2	18.562	191.539	0	DD	Data deficient	44506	0.121219611	2.60575E-05	8.73068E-05	0.007146638	0.149735466	0.18257064	0.123748662	0.138333574	0.176177189	0.382274872	0.459567165	Neotropic
88159688	Sturnira lilium	Chiroptera	Phyllostomidae	Sturnira	Least Concern	LC	3	114.865	87.5	0	LC	Non-threatened	4873772	0.14992987	5.36526E-06	3.51959E-05	0.004413811	0.16248664	0.324170142	0.082712988	0.101238091	0.219884314	0.640203589	0.798795632	Neotropic
88159722	Sturnira ludovici	Chiroptera	Phyllostomidae	Sturnira	Least Concern	LC	3	117.479	73.228	0	LC	Non-threatened	1219742	0.112918962	3.27852E-07	4.60373E-06	0.002437129	0.154883826	0.370555213	0.128942969	0.148712514	0.341651917	0.80863142	0.977312204	Neotropic
20955	Sturnira luisi	Chiroptera	Phyllostomidae	Sturnira	Least Concern	LC	3	119.232	73.242	0	LC	Non-threatened	342222	0.113090333	7.5566E-07	7.8308E-06	0.00522416	0.14594695	0.194464412	0.126813439	0.142022458	0.189003915	0.402700093	0.47675093	Neotropic
20956	Sturnira magna	Chiroptera	Phyllostomidae	Sturnira	Least Concern	LC	3	127.18	77.346	0	LC	Non-threatened	1570167	0.572429557	0.000199239	0.000826517	0.210220024	0.999623644	1	0.172320729	0.199346246	0.510040015	1	1	Neotropic
136591	Sturnira mistratensis	Chiroptera	Phyllostomidae	Sturnira	Data Deficient	DD	1	119.853	74.544	0	DD	Data deficient	2290	0.468995633	0.009570397	0.018106552	0.095104665	0.174138188	0.178016013	0.11963811	0.131906839	0.161552005	0.178266771	0.180991358	Neotropic
20957	Sturnira mordax	Chiroptera	Phyllostomidae	Sturnira	Least Concern	LC	2	118.841	73.311	0	LC	Non-threatened	28483	0.109503915	1.20711E-08	5.39314E-07	0.000784482	0.114816082	0.166581342	0.10495336	0.116010502	0.163939565	0.181510472	0.184089859	Neotropic
20958	Sturnira nana	Chiroptera	Phyllostomidae	Sturnira	Endangered	EN	1	121.161	67.16	1	EN	Threatened	2331	0.453024453	0.00335477	0.007840221	0.108700559	0.438685536	0.452310741	0.141509388	0.160431504	0.363588318	0.459025279	0.673502356	Neotropic
136494	Sturnira oporaphilum	Chiroptera	Phyllostomidae	Sturnira	Least Concern	LC	2	117.993	72.517	0	LC	Non-threatened	1013247	0.287723526	7.92272E-05	0.000220712	0.017613377	0.424392885	0.566815794	0.130608264	0.15099799	0.353619754	0.914338017	0.984707218	Neotropic
88154376	Sturnira parvidens	Chiroptera	Phyllostomidae	Sturnira	Least Concern	LC	5	114.865	87.5	0	LC	Non-threatened	1338905	0.111680067	6.28465E-07	5.55731E-06	0.002501306	0.11890962	0.230960211	0.087361589	0.107260999	0.20347327	0.679257488	0.82384001	Neotropic
88154558	Sturnira paulsoni	Chiroptera	Phyllostomidae	Sturnira	Near Threatened	NT	2	114.865	87.5	1	NT	Non-threatened	1224	0.017973856	1.03573E-09	6.73725E-09	2.78065E-06	0.000701513	0.001545455	0.03800332	0.039577837	0.059086816	0.096590592	0.097190102	Neotropic
88159664	Sturnira perla	Chiroptera	Phyllostomidae	Sturnira	Data Deficient	DD	1	186.314	199.96	0	DD	Data deficient	6169	0.100664613	2.49623E-05	7.20163E-05	0.002735492	0.124066614	0.187567776	0.127043635	0.142648831	0.186774626	0.532820702	0.588432908	Neotropic
136778	Sturnira sorianoi	Chiroptera	Phyllostomidae	Sturnira	Data Deficient	DD		117.665	72.463	0	DD	Data deficient	25348	0.056099101	9.34844E-07	5.76645E-06	0.001357072	0.076180733	0.113611181	0.093967813	0.110868245	0.145614214	0.18159354	0.218925713	Neotropic
20960	Sturnira tildae	Chiroptera	Phyllostomidae	Sturnira	Least Concern	LC	1	122.956	73.29	0	LC	Non-threatened	10708116	0.549035797	9.35839E-05	0.000630275	0.191565618	1	1	0.152248532	0.20043093	0.918672919	1	1	Neotropic
136534	Styloctenium mindorensis	Chiroptera	Pteropodidae	Styloctenium	Endangered	EN	2	155.261	127.5	1	EN	Threatened	479	0	4.66984E-06	1.12538E-05	0.001489841	0.023908386	0.024891941						Indomalayan
21100	Styloctenium wallacei	Chiroptera	Pteropodidae	Styloctenium	Near Threatened	NT	1	143.331	119.71	0	NT	Non-threatened	169319	0.005043734	1.31472E-06	1.03522E-05	0.004321796	0.019221551	0.034349752	0.082724699	0.130196609	0.376817107	0.539778894	0.572802931	Australasia
21101	Stylodipus andrewsi	Rodentia	Dipodidae	Stylodipus	Least Concern	LC	3	3.236	4.487	0	LC	Non-threatened	941245	0.331474802	7.86772E-05	0.000611957	0.042133484	0.734018064	0.875434732	0.136452496	0.166723841	0.439722151	0.926103973	0.972526914	Palearctic
21102	Stylodipus sungorus	Rodentia	Dipodidae	Stylodipus	Least Concern	LC	2	31.162	38.762	0	LC	Non-threatened	22474	0.557399662	0.00950515	0.026508325	0.188370131	0.774668348	0.832735831	0.153606206	0.181094131	0.393494487	0.827099705	0.86053617	Palearctic
21103	Stylodipus telum	Rodentia	Dipodidae	Stylodipus	Least Concern	LC	1	3.227	39.774	0	LC	Non-threatened	1293358	0.074015856	0.000102459	0.000482444	0.014404572	0.074583115	0.165209474	0.104939835	0.121738312	0.250241011	0.917237604	0.98527844	Palearctic
85537971	Submyotodon latirostris	Chiroptera	Vespertilionidae	Submyotodon	Least Concern	LC		64.93	46.545	0	LC	Non-threatened	7451	0.145215407	0.000608364	0.001221588	0.027753094	0.13191174	0.145202748	0.102812544	0.113651291	0.140135027	0.152558669	0.154498599	Indomalayan
136224	Suncus aequatorius	Eulipotyphla	Soricidae	Suncus	Endangered	EN	1	27.798	23.85	1	EN	Threatened	492	0	5.43005E-07	5.81455E-07	6.6558E-06	0.000489	0.000988068						Afrotropic
21141	Suncus ater	Eulipotyphla	Soricidae	Suncus	Data Deficient	DD	1	4.976	41.987	0	DD	Data deficient	573	0	0.001446873	0.003091518	0.009890801	0.013921957	0.014131085						Indomalayan
21142	Suncus dayi	Eulipotyphla	Soricidae	Suncus	Endangered	EN	2	27.857	22.67	1	EN	Threatened	199	0	8.50126E-05	9.38055E-05	0.000562447	0.002086215	0.002325355						Indomalayan
90389138	Suncus etruscus	Eulipotyphla	Soricidae	Suncus	Least Concern	LC	8	27.93	2.44	0	LC	Non-threatened	3308031	0.044315788	3.25299E-10	7.33682E-09	6.84136E-05	0.02547762	0.085969899	0.105384978	0.130094552	0.372122139	0.889952171	0.941118091	Palearctic
21143	Suncus fellowesgordoni	Eulipotyphla	Soricidae	Suncus	Endangered	EN	2	27.93	2.44	1	EN	Threatened	540	0.022222222	1.62137E-07	8.28382E-07	1.3016E-05	0.000760341	0.001852339	0.036110361	0.036306235	0.038931821	0.040873616	0.041470091	Indomalayan
21144	Suncus hosei	Eulipotyphla	Soricidae	Suncus	Data Deficient	DD	1	27.93	2.44	0	DD	Data deficient	12566	0.68406812	0.002191218	0.009707511	0.29110907	0.434837028	0.446414396	0.159008119	0.18492882	0.391303316	0.441678613	0.73065646	Indomalayan
45954392	Suncus hututsi	Eulipotyphla	Soricidae	Suncus	Data Deficient	DD	2	122.576	112.979	0	DD	Data deficient	31301	0.006325676	5.30436E-08	1.03359E-07	4.19951E-06	0.001034534	0.003001204	0.105025973	0.140005566	0.3258719	0.402259931	0.408796953	Afrotropic
41437	Suncus infinitesimus	Eulipotyphla	Soricidae	Suncus	Least Concern	LC	6	26.131	24.213	0	LC	Non-threatened	132380	0.01248678	3.84577E-07	2.71876E-06	0.000349749	0.008050958	0.015303968	0.025505561	0.032566428	0.096988417	0.339600754	0.418116593	Afrotropic
41438	Suncus lixus	Eulipotyphla	Soricidae	Suncus	Least Concern	LC	5	27.334	22.361	0	LC	Non-threatened	1432630	0.076030098	1.70443E-05	7.97919E-05	0.007636628	0.084492845	0.157936886	0.097249069	0.116013721	0.175865427	0.365246975	0.408030292	Afrotropic
21145	Suncus malayanus	Eulipotyphla	Soricidae	Suncus	Least Concern	LC	2	27.93	2.44	0	LC	Non-threatened	172098	0.086834246	6.8681E-10	1.57418E-08	0.000467359	0.097165951	0.326916809	0.136812753	0.160718638	0.375086799	0.89561922	0.925476998	Indomalayan
41446	Suncus megalura	Eulipotyphla	Soricidae	Suncus	Least Concern	LC	3	38.84	29.514	0	LC	Non-threatened	4122197	0.042701501	4.25991E-07	2.20318E-06	0.001335171	0.052211892	0.091347453	0.100207828	0.117753453	0.172336861	0.387526664	0.462604311	Afrotropic
21146	Suncus mertensi	Eulipotyphla	Soricidae	Suncus	Endangered	EN	1	26.794	22.661	1	EN	Threatened	26	0	3.81985E-06	4.02036E-06	5.0402E-05	0.000399076	0.000555915						Australasia
21147	Suncus montanus	Eulipotyphla	Soricidae	Suncus	Vulnerable	VU	2	3	19.8	1	VU	Threatened	5402	0.004442799	1.45696E-08	6.06042E-08	1.65132E-05	0.000732621	0.001139787	0.036328053	0.036821361	0.040128611	0.04235471	0.042636552	Indomalayan
41440	Suncus murinus	Eulipotyphla	Soricidae	Suncus	Least Concern	LC	12	3	19.8	0	LC	Non-threatened	8458455	0.024718344	2.05398E-09	2.17609E-08	0.000101821	0.021768058	0.062918104	0.106693419	0.126927701	0.199854121	0.445294487	0.698774707	Indomalayan
21140	Suncus remyi	Eulipotyphla	Soricidae	Suncus	Least Concern	LC	1	27.367	24.668	0	LC	Non-threatened	151190	0.604874661	0.00507632	0.011732306	0.173024744	0.431804597	0.442690626	0.139515013	0.155464455	0.336737782	0.440806806	0.445720881	Afrotropic
41441	Suncus stoliczkanus	Eulipotyphla	Soricidae	Suncus	Least Concern	LC	2	28.435	23.552	0	LC	Non-threatened	1284993	0.004891855	6.24131E-10	4.30051E-09	2.39901E-06	0.002373097	0.011222066	0.0607426	0.104161937	0.347598687	0.612929851	0.666901365	Indomalayan
41442	Suncus varilla	Eulipotyphla	Soricidae	Suncus	Least Concern	LC	5	26.795	23.241	0	LC	Non-threatened	2002141	0.042594403	4.53298E-06	2.46707E-05	0.00308747	0.036477678	0.074641049	0.06701422	0.081121786	0.158490591	0.434461695	0.542948627	Afrotropic
21148	Suncus zeylanicus	Eulipotyphla	Soricidae	Suncus	Endangered	EN	1	3	19.8	1	EN	Threatened	464	0	7.81188E-08	1.86023E-07	0.000139499	0.00156985	0.002247127						Indomalayan
21150	Sundamys infraluteus	Rodentia	Muridae	Sundamys	Least Concern	LC	2	34.585	33.357	0	LC	Non-threatened	103256	0.282443635	0.000323886	0.001142024	0.017908583	0.413337335	0.435684666	0.163482267	0.184638451	0.386756122	0.441931579	0.445016889	Indomalayan
21151	Sundamys maxi	Rodentia	Muridae	Sundamys	Vulnerable	VU	1	34.567	29.987	1	VU	Threatened	5156	0	4.79041E-08	2.59427E-07	2.51185E-05	0.000230188	0.000323118						Indomalayan
21152	Sundamys muelleri	Rodentia	Muridae	Sundamys	Least Concern	LC	4	28.99	27.31	0	LC	Non-threatened	1409328	0.096243742	2.61366E-06	3.98441E-05	0.008000213	0.108343347	0.199999988	0.131044924	0.148323479	0.203473821	0.438405097	0.494807196	Indomalayan
21153	Sundasciurus brookei	Rodentia	Sciuridae	Sundasciurus	Least Concern	LC	2	48.44	5.729	0	LC	Non-threatened	261168	0.377821938	0.002542609	0.007244274	0.088867694	0.391300917	0.425664331	0.145598421	0.159807181	0.199999988	0.431948334	0.440348583	Indomalayan
42565	Sundasciurus davensis	Rodentia	Sciuridae	Sundasciurus	Data Deficient	DD	1	51.164	46.115	0	DD	Data deficient	193	0	1.26506E-09	1.86594E-09	2.08679E-06	2.14759E-05	6.12189E-05						Indomalayan
21154	Sundasciurus fraterculus	Rodentia	Sciuridae	Sundasciurus	Vulnerable	VU	1	45.252	53.19	1	VU	Threatened	5611	0.007307075	0.000685196	0.00109605	0.01057733	0.030564364	0.034371978	0.053939134	0.081316017	0.211446673	0.247188002	0.249352857	Indomalayan
21155	Sundasciurus hippurus	Rodentia	Sciuridae	Sundasciurus	Near Threatened	NT	1	52.853	58.261	0	NT	Non-threatened	1317472	0.102536524	3.73987E-06	5.97342E-05	0.009505791	0.128996587	0.212367474	0.131417304	0.148517385	0.202938646	0.438159901	0.477990192	Indomalayan
42566	Sundasciurus hoogstraali	Rodentia	Sciuridae	Sundasciurus	Least Concern	LC	2	51.499	45.57	0	LC	Non-threatened	908	0	5.35637E-06	1.26224E-05	0.000202961	0.002035148	0.003464269						Indomalayan
21156	Sundasciurus jentinki	Rodentia	Sciuridae	Sundasciurus	Least Concern	LC	1	51.239	45.92	0	LC	Non-threatened	6106	0	9.52291E-05	0.000156756	0.003299637	0.013469551	0.015621319						Indomalayan
21157	Sundasciurus juvencus	Rodentia	Sciuridae	Sundasciurus	Least Concern	LC	5	51.546	45.749	0	LC	Non-threatened	7625	0.011934426	1.82492E-05	6.38668E-05	0.002566362	0.03037746	0.048678868	0.074989375	0.102261253	0.115789808	0.121758133	0.122312732	Indomalayan
21158	Sundasciurus lowii	Rodentia	Sciuridae	Sundasciurus	Least Concern	LC	3	45.922	52.814	0	LC	Non-threatened	1337458	0.101319069	3.10199E-06	4.91931E-05	0.008978168	0.125061861	0.208792626	0.131424995	0.148545906	0.203796111	0.438426307	0.49597556	Indomalayan
42567	Sundasciurus mindanensis	Rodentia	Sciuridae	Sundasciurus	Least Concern	LC	2	51.159	46.53	0	LC	Non-threatened	94134	0.024401385	1.44577E-06	6.33801E-06	0.000725384	0.0231865	0.046898887	0.069808885	0.07881296	0.116568424	0.182788104	0.37656396	Indomalayan
21159	Sundasciurus moellendorffi	Rodentia	Sciuridae	Sundasciurus	Near Threatened	NT	3	51.649	45.684	1	NT	Non-threatened	475	0	7.81109E-06	1.85198E-05	0.000200021	0.000853707	0.001459414						Indomalayan
21160	Sundasciurus philippinensis	Rodentia	Sciuridae	Sundasciurus	Least Concern	LC	4	51.138	45.649	0	LC	Non-threatened	120133	0.024647682	1.17279E-06	5.22296E-06	0.000588282	0.023361474	0.047036205	0.070890702	0.081183016	0.120806873	0.356236041	0.462006301	Indomalayan
21161	Sundasciurus rabori	Rodentia	Sciuridae	Sundasciurus	Data Deficient	DD	1	52.171	46.215	0	DD	Data deficient	856	0	0.002486838	0.004111581	0.010337747	0.020607814	0.023711458						Indomalayan
21162	Sundasciurus samarensis	Rodentia	Sciuridae	Sundasciurus	Least Concern	LC	2	5.251	48.856	0	LC	Non-threatened	19366	0.034286895	1.59825E-06	7.14779E-06	0.000690016	0.034748819	0.061384644	0.083605326	0.08873828	0.186543308	0.514321196	0.541775823	Indomalayan
21163	Sundasciurus steerii	Rodentia	Sciuridae	Sundasciurus	Least Concern	LC	3	51.464	45.524	0	LC	Non-threatened	3851	0	1.42707E-05	5.74288E-05	0.002217588	0.013851689	0.017438552						Indomalayan
21164	Sundasciurus tenuis	Rodentia	Sciuridae	Sundasciurus	Least Concern	LC	2	43.784	52.877	0	LC	Non-threatened	1119812	0.107580558	2.45389E-06	4.67172E-05	0.008705826	0.147235449	0.279878204	0.134493732	0.154236424	0.237867363	0.440420786	0.593579829	Indomalayan
21134	Surdisorex norae	Eulipotyphla	Soricidae	Surdisorex	Least Concern	LC	1	55.151	48.879	0	LC	Non-threatened	3076	0.241222367	1.97456E-06	5.67528E-06	0.001874896	0.387595668	0.45512718	0.1344841	0.15286659	0.304790735	0.513328463	0.541247946	Afrotropic
21135	Surdisorex polulus	Eulipotyphla	Soricidae	Surdisorex	Data Deficient	DD	1	57.334	5.45	0	DD	Data deficient	968	0.601239669	0.005708842	0.009175387	0.183360264	0.662985903	0.724784732	0.139067072	0.167314951	0.293710008	0.711937112	0.744233599	Afrotropic
45954401	Surdisorex schlitteri	Eulipotyphla	Soricidae	Surdisorex	Data Deficient	DD		13.436	121.334	0	DD	Data deficient	314	0	0.000104242	0.000641033	0.004289513	0.024148296	0.025700078						Afrotropic
41624	Suricata suricatta	Carnivora	Herpestidae	Suricata	Least Concern	LC	5	77	44	0	LC	Non-threatened	1765763	0.202813741	0.000104888	0.0005113	0.01865118	0.323349661	0.633708823	0.105121292	0.124705911	0.318717718	0.857699931	0.922814429	Afrotropic
21177	Sus ahoenobarbus	Cetartiodactyla	Suidae	Sus	Near Threatened	NT	5	121.744	15.85	1	NT	Non-threatened	10330	0.008809293	2.30794E-05	6.55587E-05	0.002335779	0.02557862	0.042624543	0.074989375	0.102261253	0.115789808	0.121758133	0.122312732	Indomalayan
41772	Sus barbatus	Cetartiodactyla	Suidae	Sus	Vulnerable	VU	4	121.744	15.85	0	VU	Threatened	422809	0.257591489	0.002186708	0.005804201	0.069822758	0.320343208	0.411537963	0.137448988	0.153997461	0.199999988	0.432598785	0.441498868	Indomalayan
21175	Sus cebifrons	Cetartiodactyla	Suidae	Sus	Critically Endangered	CR	2	121.72	15.85	0	CR	Threatened	2327	0.012462398	5.82149E-05	0.000143264	0.003606297	0.046701341	0.056284425	0.04405118	0.045122302	0.067476116	0.116875178	0.122807136	Indomalayan
41773	Sus celebensis	Cetartiodactyla	Suidae	Sus	Near Threatened	NT	1	121.66	16.441	0	NT	Non-threatened	179080	0.004763234	1.47447E-06	1.17349E-05	0.003786976	0.018498757	0.033682391	0.083182678	0.130688411	0.377324253	0.539782071	0.572852194	Australasia
136340	Sus oliveri	Cetartiodactyla	Suidae	Sus	Vulnerable	VU	5	121.744	15.85	1	VU	Threatened	2464	0.17288961	0.000123906	0.000457319	0.014281005	0.123663194	0.137627751	0.096857814	0.102653876	0.12768954	0.146519706	0.148954567	Indomalayan
21176	Sus philippensis	Cetartiodactyla	Suidae	Sus	Vulnerable	VU	3	121.744	15.85	0	VU	Threatened	63298	0.105848526	5.86793E-06	2.57535E-05	0.00546818	0.098070374	0.149328877	0.085017754	0.09673235	0.145201847	0.334695739	0.360191864	Indomalayan
41775	Sus scrofa	Cetartiodactyla	Suidae	Sus	Least Concern	LC	25	115.2	97.88	0	LC	Non-threatened	27962635	0.073960912	2.96144E-09	4.44341E-08	0.000289781	0.061477788	0.242033899	0.116496935	0.140636772	0.384052828	0.955884975	0.992093086	Palearctic
21174	Sus verrucosus	Cetartiodactyla	Suidae	Sus	Endangered	EN	5	12.83	11.262	0	EN	Threatened	4501	0	1.88622E-08	6.58555E-08	7.61803E-06	0.000239242	0.000342713						Indomalayan
21185	Syconycteris australis	Chiroptera	Pteropodidae	Syconycteris	Least Concern	LC	8	19.584	56	0	LC	Non-threatened	1053219	0.46606926	0.001104399	0.005089026	0.097575143	0.44721359	0.766654015	0.160286662	0.176848599	0.343381733	0.789657164	0.949066567	Australasia
21184	Syconycteris carolinae	Chiroptera	Pteropodidae	Syconycteris	Near Threatened	NT	3	13.772	78.986	0	NT	Non-threatened	17783	0.000506101	0.000151375	0.000300745	0.00764562	0.036756247	0.041223292	0.046824849	0.048980521	0.177567095	0.209385747	0.211855781	Australasia
21183	Syconycteris hobbit	Chiroptera	Pteropodidae	Syconycteris	Least Concern	LC	1	13.382	74.142	0	LC	Non-threatened	4201	0.29302547	0.003099226	0.009326205	0.07637763	0.199863315	0.20449926	0.180382788	0.1840927	0.19697471	0.209635943	0.221767932	Australasia
21203	Sylvicapra grimmia	Cetartiodactyla	Bovidae	Sylvicapra	Least Concern	LC	13	165	125.915	0	LC	Non-threatened	13480895	0.102311456	1.67497E-06	9.82471E-06	0.003517609	0.114982009	0.264266807	0.107988922	0.126969418	0.253338724	0.844456947	0.958335471	Afrotropic
41296	Sylvilagus aquaticus	Lagomorpha	Leporidae	Sylvilagus	Least Concern	LC	5	37.795	17.592	0	LC	Non-threatened	908632	0.013674403	1.2435E-09	4.31791E-08	0.000123106	0.002836497	0.007668898	0.027789602	0.036629196	0.240055561	0.738929164	0.806228733	Nearctic
